seq,condition,counter,rtt_ms,resp_type,req_bytes,unix_time
300,unsigned,,91.000,255,7,1787088397.633
300,signed,330300,129.000,3,79,1787088397.766
301,unsigned,,85.000,255,7,1787088397.855
301,signed,330301,128.000,3,79,1787088397.986
302,unsigned,,90.000,255,7,1787088398.078
302,signed,330302,130.000,3,79,1787088398.211
303,unsigned,,90.000,255,7,1787088398.304
303,signed,330303,129.000,3,79,1787088398.435
304,unsigned,,92.000,255,7,1787088398.530
304,signed,330304,128.000,3,79,1787088398.661
305,unsigned,,90.000,255,7,1787088398.753
305,signed,330305,129.000,3,79,1787088398.886
306,unsigned,,138.000,255,7,1787088399.026
306,signed,330306,147.000,3,79,1787088399.177
307,unsigned,,89.000,255,7,1787088399.269
307,signed,330307,126.000,3,79,1787088399.398
308,unsigned,,89.000,255,7,1787088399.490
308,signed,330308,129.000,3,79,1787088399.623
309,unsigned,,91.000,255,7,1787088399.717
309,signed,330309,130.000,3,79,1787088399.853
310,unsigned,,90.000,255,7,1787088399.945
310,signed,330310,129.000,3,79,1787088400.078
311,unsigned,,94.000,255,7,1787088400.175
311,signed,330311,129.000,3,79,1787088400.308
312,unsigned,,92.000,255,7,1787088400.403
312,signed,330312,131.000,3,79,1787088400.536
313,unsigned,,95.000,255,7,1787088400.633
313,signed,330313,128.000,3,79,1787088400.765
314,unsigned,,90.000,255,7,1787088400.858
314,signed,330314,132.000,3,79,1787088400.991
315,unsigned,,98.000,255,7,1787088401.092
315,signed,330315,129.000,3,79,1787088401.224
316,unsigned,,90.000,255,7,1787088401.317
316,signed,330316,129.000,3,79,1787088401.450
317,unsigned,,87.000,255,7,1787088401.540
317,signed,330317,127.000,3,79,1787088401.669
318,unsigned,,89.000,255,7,1787088401.761
318,signed,330318,128.000,3,79,1787088401.892
319,unsigned,,87.000,255,7,1787088401.982
319,signed,330319,131.000,3,79,1787088402.117
320,unsigned,,90.000,255,7,1787088402.211
320,signed,330320,148.000,3,79,1787088402.362
321,unsigned,,90.000,255,7,1787088402.455
321,signed,330321,129.000,3,79,1787088402.586
322,unsigned,,91.000,255,7,1787088402.680
322,signed,330322,132.000,3,79,1787088402.815
323,unsigned,,86.000,255,7,1787088402.905
323,signed,330323,137.000,3,79,1787088403.044
324,unsigned,,91.000,255,7,1787088403.138
324,signed,330324,130.000,3,79,1787088403.270
325,unsigned,,88.000,255,7,1787088403.360
325,signed,330325,127.000,3,79,1787088403.491
326,unsigned,,87.000,255,7,1787088403.581
326,signed,330326,130.000,3,79,1787088403.713
327,unsigned,,87.000,255,7,1787088403.804
327,signed,330327,128.000,3,79,1787088403.936
328,unsigned,,89.000,255,7,1787088404.028
328,signed,330328,128.000,3,79,1787088404.160
329,unsigned,,89.000,255,7,1787088404.252
329,signed,330329,130.000,3,79,1787088404.387
330,unsigned,,91.000,255,7,1787088404.480
330,signed,330330,129.000,3,79,1787088404.611
331,unsigned,,88.000,255,7,1787088404.702
331,signed,330331,130.000,3,79,1787088404.835
332,unsigned,,90.000,255,7,1787088404.928
332,signed,330332,130.000,3,79,1787088405.061
333,unsigned,,90.000,255,7,1787088405.154
333,signed,330333,134.000,3,79,1787088405.290
334,unsigned,,94.000,255,7,1787088405.386
334,signed,330334,128.000,3,79,1787088405.518
335,unsigned,,88.000,255,7,1787088405.608
335,signed,330335,127.000,3,79,1787088405.738
336,unsigned,,89.000,255,7,1787088405.829
336,signed,330336,130.000,3,79,1787088405.962
337,unsigned,,92.000,255,7,1787088406.057
337,signed,330337,130.000,3,79,1787088406.190
338,unsigned,,88.000,255,7,1787088406.280
338,signed,330338,129.000,3,79,1787088406.411
339,unsigned,,89.000,255,7,1787088406.502
339,signed,330339,129.000,3,79,1787088406.633
340,unsigned,,91.000,255,7,1787088406.726
340,signed,330340,129.000,3,79,1787088406.859
341,unsigned,,86.000,255,7,1787088406.948
341,signed,330341,128.000,3,79,1787088407.079
342,unsigned,,92.000,255,7,1787088407.173
342,signed,330342,129.000,3,79,1787088407.306
343,unsigned,,91.000,255,7,1787088407.400
343,signed,330343,130.000,3,79,1787088407.534
344,unsigned,,91.000,255,7,1787088407.628
344,signed,330344,129.000,3,79,1787088407.760
345,unsigned,,89.000,255,7,1787088407.852
345,signed,330345,131.000,3,79,1787088407.987
346,unsigned,,92.000,255,7,1787088408.081
346,signed,330346,126.000,3,79,1787088408.212
347,unsigned,,91.000,255,7,1787088408.305
347,signed,330347,131.000,3,79,1787088408.438
348,unsigned,,87.000,255,7,1787088408.527
348,signed,330348,128.000,3,79,1787088408.659
349,unsigned,,89.000,255,7,1787088408.752
349,signed,330349,130.000,3,79,1787088408.886
350,unsigned,,90.000,255,7,1787088408.978
350,signed,330350,132.000,3,79,1787088409.114
351,unsigned,,90.000,255,7,1787088409.207
351,signed,330351,129.000,3,79,1787088409.339
352,unsigned,,88.000,255,7,1787088409.431
352,signed,330352,129.000,3,79,1787088409.564
353,unsigned,,92.000,255,7,1787088409.658
353,signed,330353,129.000,3,79,1787088409.791
354,unsigned,,90.000,255,7,1787088409.884
354,signed,330354,129.000,3,79,1787088410.018
355,unsigned,,91.000,255,7,1787088410.112
355,signed,330355,129.000,3,79,1787088410.244
356,unsigned,,90.000,255,7,1787088410.337
356,signed,330356,130.000,3,79,1787088410.470
357,unsigned,,90.000,255,7,1787088410.563
357,signed,330357,128.000,3,79,1787088410.695
358,unsigned,,91.000,255,7,1787088410.789
358,signed,330358,153.000,3,79,1787088410.945
359,unsigned,,89.000,255,7,1787088411.037
359,signed,330359,130.000,3,79,1787088411.169
360,unsigned,,90.000,255,7,1787088411.262
360,signed,330360,133.000,3,79,1787088411.399
361,unsigned,,91.000,255,7,1787088411.493
361,signed,330361,129.000,3,79,1787088411.626
362,unsigned,,91.000,255,7,1787088411.720
362,signed,330362,128.000,3,79,1787088411.852
363,unsigned,,92.000,255,7,1787088411.946
363,signed,330363,132.000,3,79,1787088412.080
364,unsigned,,89.000,255,7,1787088412.172
364,signed,330364,129.000,3,79,1787088412.304
365,unsigned,,90.000,255,7,1787088412.397
365,signed,330365,131.000,3,79,1787088412.531
366,unsigned,,91.000,255,7,1787088412.624
366,signed,330366,128.000,3,79,1787088412.754
367,unsigned,,90.000,255,7,1787088412.846
367,signed,330367,129.000,3,79,1787088412.978
368,unsigned,,93.000,255,7,1787088413.073
368,signed,330368,127.000,3,79,1787088413.203
369,unsigned,,89.000,255,7,1787088413.295
369,signed,330369,132.000,3,79,1787088413.430
370,unsigned,,89.000,255,7,1787088413.521
370,signed,330370,128.000,3,79,1787088413.651
371,unsigned,,89.000,255,7,1787088413.744
371,signed,330371,130.000,3,79,1787088413.877
372,unsigned,,87.000,255,7,1787088413.967
372,signed,330372,126.000,3,79,1787088414.098
373,unsigned,,90.000,255,7,1787088414.192
373,signed,330373,126.000,3,79,1787088414.321
374,unsigned,,91.000,255,7,1787088414.413
374,signed,330374,128.000,3,79,1787088414.544
375,unsigned,,92.000,255,7,1787088414.639
375,signed,330375,128.000,3,79,1787088414.771
376,unsigned,,91.000,255,7,1787088414.864
376,signed,330376,127.000,3,79,1787088414.995
377,unsigned,,90.000,255,7,1787088415.088
377,signed,330377,143.000,3,79,1787088415.233
378,unsigned,,88.000,255,7,1787088415.326
378,signed,330378,130.000,3,79,1787088415.460
379,unsigned,,91.000,255,7,1787088415.554
379,signed,330379,130.000,3,79,1787088415.687
380,unsigned,,90.000,255,7,1787088415.779
380,signed,330380,129.000,3,79,1787088415.911
381,unsigned,,87.000,255,7,1787088416.001
381,signed,330381,136.000,3,79,1787088416.143
382,unsigned,,88.000,255,7,1787088416.234
382,signed,330382,128.000,3,79,1787088416.366
383,unsigned,,92.000,255,7,1787088416.461
383,signed,330383,129.000,3,79,1787088416.594
384,unsigned,,91.000,255,7,1787088416.688
384,signed,330384,146.000,3,79,1787088416.836
385,unsigned,,90.000,255,7,1787088416.929
385,signed,330385,131.000,3,79,1787088417.063
386,unsigned,,89.000,255,7,1787088417.155
386,signed,330386,132.000,3,79,1787088417.288
387,unsigned,,88.000,255,7,1787088417.379
387,signed,330387,130.000,3,79,1787088417.511
388,unsigned,,90.000,255,7,1787088417.604
388,signed,330388,130.000,3,79,1787088417.737
389,unsigned,,91.000,255,7,1787088417.830
389,signed,330389,131.000,3,79,1787088417.965
390,unsigned,,89.000,255,7,1787088418.058
390,signed,330390,136.000,3,79,1787088418.198
391,unsigned,,100.000,255,7,1787088418.300
391,signed,330391,129.000,3,79,1787088418.432
392,unsigned,,86.000,255,7,1787088418.522
392,signed,330392,131.000,3,79,1787088418.655
393,unsigned,,90.000,255,7,1787088418.748
393,signed,330393,127.000,3,79,1787088418.880
394,unsigned,,91.000,255,7,1787088418.974
394,signed,330394,133.000,3,79,1787088419.110
395,unsigned,,89.000,255,7,1787088419.203
395,signed,330395,129.000,3,79,1787088419.337
396,unsigned,,93.000,255,7,1787088419.432
396,signed,330396,127.000,3,79,1787088419.562
397,unsigned,,91.000,255,7,1787088419.654
397,signed,330397,131.000,3,79,1787088419.788
398,unsigned,,94.000,255,7,1787088419.886
398,signed,330398,131.000,3,79,1787088420.020
399,unsigned,,92.000,255,7,1787088420.114
399,signed,330399,129.000,3,79,1787088420.246
400,unsigned,,94.000,255,7,1787088420.343
400,signed,330400,128.000,3,79,1787088420.476
401,unsigned,,91.000,255,7,1787088420.571
401,signed,330401,131.000,3,79,1787088420.705
402,unsigned,,89.000,255,7,1787088420.797
402,signed,330402,129.000,3,79,1787088420.929
403,unsigned,,92.000,255,7,1787088421.024
403,signed,330403,129.000,3,79,1787088421.156
404,unsigned,,89.000,255,7,1787088421.248
404,signed,330404,129.000,3,79,1787088421.379
405,unsigned,,90.000,255,7,1787088421.471
405,signed,330405,131.000,3,79,1787088421.605
406,unsigned,,89.000,255,7,1787088421.697
406,signed,330406,130.000,3,79,1787088421.830
407,unsigned,,89.000,255,7,1787088421.922
407,signed,330407,129.000,3,79,1787088422.053
408,unsigned,,91.000,255,7,1787088422.146
408,signed,330408,129.000,3,79,1787088422.278
409,unsigned,,88.000,255,7,1787088422.370
409,signed,330409,130.000,3,79,1787088422.503
410,unsigned,,93.000,255,7,1787088422.599
410,signed,330410,126.000,3,79,1787088422.729
411,unsigned,,91.000,255,7,1787088422.823
411,signed,330411,129.000,3,79,1787088422.954
412,unsigned,,86.000,255,7,1787088423.043
412,signed,330412,129.000,3,79,1787088423.176
413,unsigned,,91.000,255,7,1787088423.269
413,signed,330413,131.000,3,79,1787088423.403
414,unsigned,,90.000,255,7,1787088423.496
414,signed,330414,128.000,3,79,1787088423.626
415,unsigned,,94.000,255,7,1787088423.721
415,signed,330415,131.000,3,79,1787088423.854
416,unsigned,,89.000,255,7,1787088423.944
416,signed,330416,132.000,3,79,1787088424.076
417,unsigned,,89.000,255,7,1787088424.167
417,signed,330417,129.000,3,79,1787088424.296
418,unsigned,,90.000,255,7,1787088424.387
418,signed,330418,131.000,3,79,1787088424.519
419,unsigned,,91.000,255,7,1787088424.611
419,signed,330419,128.000,3,79,1787088424.741
420,unsigned,,92.000,255,7,1787088424.833
420,signed,330420,132.000,3,79,1787088424.966
421,unsigned,,91.000,255,7,1787088425.058
421,signed,330421,132.000,3,79,1787088425.191
422,unsigned,,90.000,255,7,1787088425.282
422,signed,330422,130.000,3,79,1787088425.413
423,unsigned,,92.000,255,7,1787088425.506
423,signed,330423,130.000,3,79,1787088425.637
424,unsigned,,90.000,255,7,1787088425.729
424,signed,330424,131.000,3,79,1787088425.860
425,unsigned,,91.000,255,7,1787088425.951
425,signed,330425,130.000,3,79,1787088426.082
426,unsigned,,96.000,255,7,1787088426.180
426,signed,330426,131.000,3,79,1787088426.311
427,unsigned,,90.000,255,7,1787088426.402
427,signed,330427,130.000,3,79,1787088426.533
428,unsigned,,89.000,255,7,1787088426.624
428,signed,330428,131.000,3,79,1787088426.756
429,unsigned,,91.000,255,7,1787088426.847
429,signed,330429,133.000,3,79,1787088426.981
430,unsigned,,91.000,255,7,1787088427.075
430,signed,330430,132.000,3,79,1787088427.210
431,unsigned,,89.000,255,7,1787088427.300
431,signed,330431,137.000,3,79,1787088427.439
432,unsigned,,90.000,255,7,1787088427.530
432,signed,330432,128.000,3,79,1787088427.659
433,unsigned,,91.000,255,7,1787088427.752
433,signed,330433,128.000,3,79,1787088427.883
434,unsigned,,89.000,255,7,1787088427.973
434,signed,330434,128.000,3,79,1787088428.105
435,unsigned,,89.000,255,7,1787088428.196
435,signed,330435,132.000,3,79,1787088428.332
436,unsigned,,101.000,255,7,1787088428.435
436,signed,330436,130.000,3,79,1787088428.569
437,unsigned,,91.000,255,7,1787088428.663
437,signed,330437,126.000,3,79,1787088428.792
438,unsigned,,89.000,255,7,1787088428.881
438,signed,330438,131.000,3,79,1787088429.015
439,unsigned,,92.000,255,7,1787088429.107
439,signed,330439,132.000,3,79,1787088429.241
440,unsigned,,88.000,255,7,1787088429.330
440,signed,330440,132.000,3,79,1787088429.465
441,unsigned,,88.000,255,7,1787088429.554
441,signed,330441,130.000,3,79,1787088429.687
442,unsigned,,89.000,255,7,1787088429.778
442,signed,330442,129.000,3,79,1787088429.911
443,unsigned,,89.000,255,7,1787088430.003
443,signed,330443,129.000,3,79,1787088430.135
444,unsigned,,87.000,255,7,1787088430.225
444,signed,330444,133.000,3,79,1787088430.360
445,unsigned,,87.000,255,7,1787088430.450
445,signed,330445,141.000,3,79,1787088430.594
446,unsigned,,90.000,255,7,1787088430.687
446,signed,330446,131.000,3,79,1787088430.820
447,unsigned,,90.000,255,7,1787088430.912
447,signed,330447,128.000,3,79,1787088431.044
448,unsigned,,91.000,255,7,1787088431.137
448,signed,330448,147.000,3,79,1787088431.288
449,unsigned,,88.000,255,7,1787088431.379
449,signed,330449,137.000,3,79,1787088431.518
450,unsigned,,87.000,255,7,1787088431.609
450,signed,330450,134.000,3,79,1787088431.746
451,unsigned,,90.000,255,7,1787088431.838
451,signed,330451,130.000,3,79,1787088431.971
452,unsigned,,91.000,255,7,1787088432.064
452,signed,330452,130.000,3,79,1787088432.196
453,unsigned,,91.000,255,7,1787088432.290
453,signed,330453,135.000,3,79,1787088432.429
454,unsigned,,90.000,255,7,1787088432.521
454,signed,330454,129.000,3,79,1787088432.652
455,unsigned,,93.000,255,7,1787088432.746
455,signed,330455,128.000,3,79,1787088432.878
456,unsigned,,89.000,255,7,1787088432.970
456,signed,330456,129.000,3,79,1787088433.101
457,unsigned,,88.000,255,7,1787088433.191
457,signed,330457,128.000,3,79,1787088433.323
458,unsigned,,94.000,255,7,1787088433.420
458,signed,330458,132.000,3,79,1787088433.554
459,unsigned,,91.000,255,7,1787088433.647
459,signed,330459,127.000,3,79,1787088433.776
460,unsigned,,91.000,255,7,1787088433.869
460,signed,330460,143.000,3,79,1787088434.013
461,unsigned,,89.000,255,7,1787088434.106
461,signed,330461,129.000,3,79,1787088434.238
462,unsigned,,89.000,255,7,1787088434.330
462,signed,330462,129.000,3,79,1787088434.462
463,unsigned,,89.000,255,7,1787088434.553
463,signed,330463,131.000,3,79,1787088434.686
464,unsigned,,94.000,255,7,1787088434.781
464,signed,330464,128.000,3,79,1787088434.912
465,unsigned,,90.000,255,7,1787088435.005
465,signed,330465,127.000,3,79,1787088435.134
466,unsigned,,92.000,255,7,1787088435.228
466,signed,330466,127.000,3,79,1787088435.358
467,unsigned,,88.000,255,7,1787088435.449
467,signed,330467,133.000,3,79,1787088435.584
468,unsigned,,115.000,255,7,1787088435.701
468,signed,330468,131.000,3,79,1787088435.835
469,unsigned,,89.000,255,7,1787088435.926
469,signed,330469,130.000,3,79,1787088436.058
470,unsigned,,90.000,255,7,1787088436.152
470,signed,330470,129.000,3,79,1787088436.283
471,unsigned,,88.000,255,7,1787088436.373
471,signed,330471,128.000,3,79,1787088436.504
472,unsigned,,92.000,255,7,1787088436.598
472,signed,330472,125.000,3,79,1787088436.730
473,unsigned,,91.000,255,7,1787088436.823
473,signed,330473,130.000,3,79,1787088436.955
474,unsigned,,93.000,255,7,1787088437.050
474,signed,330474,130.000,3,79,1787088437.183
475,unsigned,,90.000,255,7,1787088437.276
475,signed,330475,134.000,3,79,1787088437.410
476,unsigned,,91.000,255,7,1787088437.503
476,signed,330476,130.000,3,79,1787088437.636
477,unsigned,,88.000,255,7,1787088437.727
477,signed,330477,128.000,3,79,1787088437.860
478,unsigned,,92.000,255,7,1787088437.955
478,signed,330478,131.000,3,79,1787088438.088
479,unsigned,,88.000,255,7,1787088438.179
479,signed,330479,130.000,3,79,1787088438.313
480,unsigned,,87.000,255,7,1787088438.403
480,signed,330480,130.000,3,79,1787088438.536
481,unsigned,,90.000,255,7,1787088438.628
481,signed,330481,129.000,3,79,1787088438.760
482,unsigned,,90.000,255,7,1787088438.852
482,signed,330482,133.000,3,79,1787088438.987
483,unsigned,,91.000,255,7,1787088439.081
483,signed,330483,131.000,3,79,1787088439.215
484,unsigned,,89.000,255,7,1787088439.306
484,signed,330484,131.000,3,79,1787088439.440
485,unsigned,,89.000,255,7,1787088439.532
485,signed,330485,129.000,3,79,1787088439.665
486,unsigned,,91.000,255,7,1787088439.758
486,signed,330486,128.000,3,79,1787088439.889
487,unsigned,,90.000,255,7,1787088439.981
487,signed,330487,127.000,3,79,1787088440.111
488,unsigned,,90.000,255,7,1787088440.202
488,signed,330488,128.000,3,79,1787088440.334
489,unsigned,,91.000,255,7,1787088440.427
489,signed,330489,131.000,3,79,1787088440.562
490,unsigned,,89.000,255,7,1787088440.654
490,signed,330490,130.000,3,79,1787088440.786
491,unsigned,,87.000,255,7,1787088440.876
491,signed,330491,130.000,3,79,1787088441.009
492,unsigned,,91.000,255,7,1787088441.104
492,signed,330492,129.000,3,79,1787088441.237
493,unsigned,,88.000,255,7,1787088441.328
493,signed,330493,129.000,3,79,1787088441.460
494,unsigned,,89.000,255,7,1787088441.553
494,signed,330494,132.000,3,79,1787088441.688
495,unsigned,,91.000,255,7,1787088441.781
495,signed,330495,128.000,3,79,1787088441.911
496,unsigned,,88.000,255,7,1787088442.001
496,signed,330496,132.000,3,79,1787088442.135
497,unsigned,,90.000,255,7,1787088442.228
497,signed,330497,131.000,3,79,1787088442.362
498,unsigned,,90.000,255,7,1787088442.454
498,signed,330498,134.000,3,79,1787088442.589
499,unsigned,,89.000,255,7,1787088442.681
499,signed,330499,132.000,3,79,1787088442.814
500,unsigned,,91.000,255,7,1787088442.908
500,signed,330500,127.000,3,79,1787088443.039
501,unsigned,,92.000,255,7,1787088443.133
501,signed,330501,130.000,3,79,1787088443.266
502,unsigned,,87.000,255,7,1787088443.357
502,signed,330502,129.000,3,79,1787088443.490
503,unsigned,,89.000,255,7,1787088443.582
503,signed,330503,132.000,3,79,1787088443.716
504,unsigned,,91.000,255,7,1787088443.810
504,signed,330504,133.000,3,79,1787088443.946
505,unsigned,,92.000,255,7,1787088444.040
505,signed,330505,131.000,3,79,1787088444.172
506,unsigned,,91.000,255,7,1787088444.265
506,signed,330506,138.000,3,79,1787088444.406
507,unsigned,,87.000,255,7,1787088444.495
507,signed,330507,132.000,3,79,1787088444.630
508,unsigned,,89.000,255,7,1787088444.721
508,signed,330508,131.000,3,79,1787088444.854
509,unsigned,,91.000,255,7,1787088444.947
509,signed,330509,131.000,3,79,1787088445.081
510,unsigned,,92.000,255,7,1787088445.175
510,signed,330510,133.000,3,79,1787088445.309
511,unsigned,,89.000,255,7,1787088445.401
511,signed,330511,129.000,3,79,1787088445.534
512,unsigned,,90.000,255,7,1787088445.627
512,signed,330512,147.000,3,79,1787088445.777
513,unsigned,,89.000,255,7,1787088445.868
513,signed,330513,130.000,3,79,1787088446.000
514,unsigned,,89.000,255,7,1787088446.092
514,signed,330514,131.000,3,79,1787088446.225
515,unsigned,,91.000,255,7,1787088446.320
515,signed,330515,149.000,3,79,1787088446.472
516,unsigned,,89.000,255,7,1787088446.563
516,signed,330516,128.000,3,79,1787088446.695
517,unsigned,,87.000,255,7,1787088446.785
517,signed,330517,129.000,3,79,1787088446.918
518,unsigned,,92.000,255,7,1787088447.013
518,signed,330518,129.000,3,79,1787088447.145
519,unsigned,,91.000,255,7,1787088447.238
519,signed,330519,132.000,3,79,1787088447.373
520,unsigned,,91.000,255,7,1787088447.467
520,signed,330520,129.000,3,79,1787088447.599
521,unsigned,,91.000,255,7,1787088447.694
521,signed,330521,128.000,3,79,1787088447.825
522,unsigned,,91.000,255,7,1787088447.919
522,signed,330522,129.000,3,79,1787088448.051
523,unsigned,,90.000,255,7,1787088448.144
523,signed,330523,128.000,3,79,1787088448.276
524,unsigned,,90.000,255,7,1787088448.369
524,signed,330524,136.000,3,79,1787088448.510
525,unsigned,,92.000,255,7,1787088448.605
525,signed,330525,131.000,3,79,1787088448.738
526,unsigned,,88.000,255,7,1787088448.827
526,signed,330526,133.000,3,79,1787088448.963
527,unsigned,,89.000,255,7,1787088449.055
527,signed,330527,130.000,3,79,1787088449.188
528,unsigned,,90.000,255,7,1787088449.280
528,signed,330528,128.000,3,79,1787088449.410
529,unsigned,,89.000,255,7,1787088449.502
529,signed,330529,129.000,3,79,1787088449.635
530,unsigned,,93.000,255,7,1787088449.729
530,signed,330530,129.000,3,79,1787088449.861
531,unsigned,,89.000,255,7,1787088449.952
531,signed,330531,129.000,3,79,1787088450.083
532,unsigned,,90.000,255,7,1787088450.176
532,signed,330532,128.000,3,79,1787088450.308
533,unsigned,,87.000,255,7,1787088450.398
533,signed,330533,130.000,3,79,1787088450.531
534,unsigned,,88.000,255,7,1787088450.622
534,signed,330534,138.000,3,79,1787088450.762
535,unsigned,,90.000,255,7,1787088450.855
535,signed,330535,129.000,3,79,1787088450.987
536,unsigned,,88.000,255,7,1787088451.079
536,signed,330536,130.000,3,79,1787088451.212
537,unsigned,,89.000,255,7,1787088451.304
537,signed,330537,130.000,3,79,1787088451.437
538,unsigned,,93.000,255,7,1787088451.532
538,signed,330538,126.000,3,79,1787088451.662
539,unsigned,,87.000,255,7,1787088451.752
539,signed,330539,132.000,3,79,1787088451.887
540,unsigned,,92.000,255,7,1787088451.982
540,signed,330540,129.000,3,79,1787088452.115
541,unsigned,,89.000,255,7,1787088452.208
541,signed,330541,130.000,3,79,1787088452.342
542,unsigned,,88.000,255,7,1787088452.433
542,signed,330542,129.000,3,79,1787088452.565
543,unsigned,,89.000,255,7,1787088452.656
543,signed,330543,129.000,3,79,1787088452.788
544,unsigned,,89.000,255,7,1787088452.880
544,signed,330544,130.000,3,79,1787088453.012
545,unsigned,,88.000,255,7,1787088453.103
545,signed,330545,129.000,3,79,1787088453.236
546,unsigned,,87.000,255,7,1787088453.326
546,signed,330546,128.000,3,79,1787088453.459
547,unsigned,,88.000,255,7,1787088453.549
547,signed,330547,129.000,3,79,1787088453.681
548,unsigned,,90.000,255,7,1787088453.773
548,signed,330548,131.000,3,79,1787088453.907
549,unsigned,,90.000,255,7,1787088453.999
549,signed,330549,128.000,3,79,1787088454.131
550,unsigned,,90.000,255,7,1787088454.224
550,signed,330550,133.000,3,79,1787088454.360
551,unsigned,,90.000,255,7,1787088454.452
551,signed,330551,129.000,3,79,1787088454.585
552,unsigned,,88.000,255,7,1787088454.677
552,signed,330552,132.000,3,79,1787088454.810
553,unsigned,,91.000,255,7,1787088454.904
553,signed,330553,131.000,3,79,1787088455.037
554,unsigned,,92.000,255,7,1787088455.132
554,signed,330554,128.000,3,79,1787088455.264
555,unsigned,,90.000,255,7,1787088455.357
555,signed,330555,128.000,3,79,1787088455.487
556,unsigned,,92.000,255,7,1787088455.581
556,signed,330556,128.000,3,79,1787088455.712
557,unsigned,,89.000,255,7,1787088455.804
557,signed,330557,129.000,3,79,1787088455.936
558,unsigned,,87.000,255,7,1787088456.026
558,signed,330558,127.000,3,79,1787088456.157
559,unsigned,,90.000,255,7,1787088456.249
559,signed,330559,130.000,3,79,1787088456.382
560,unsigned,,90.000,255,7,1787088456.475
560,signed,330560,128.000,3,79,1787088456.606
561,unsigned,,89.000,255,7,1787088456.697
561,signed,330561,129.000,3,79,1787088456.829
562,unsigned,,87.000,255,7,1787088456.920
562,signed,330562,131.000,3,79,1787088457.055
563,unsigned,,88.000,255,7,1787088457.146
563,signed,330563,127.000,3,79,1787088457.280
564,unsigned,,89.000,255,7,1787088457.371
564,signed,330564,129.000,3,79,1787088457.501
565,unsigned,,90.000,255,7,1787088457.594
565,signed,330565,129.000,3,79,1787088457.727
566,unsigned,,99.000,255,7,1787088457.829
566,signed,330566,130.000,3,79,1787088457.962
567,unsigned,,91.000,255,7,1787088458.056
567,signed,330567,129.000,3,79,1787088458.189
568,unsigned,,90.000,255,7,1787088458.281
568,signed,330568,128.000,3,79,1787088458.413
569,unsigned,,87.000,255,7,1787088458.502
569,signed,330569,131.000,3,79,1787088458.637
570,unsigned,,90.000,255,7,1787088458.729
570,signed,330570,127.000,3,79,1787088458.858
571,unsigned,,90.000,255,7,1787088458.951
571,signed,330571,134.000,3,79,1787088459.089
572,unsigned,,92.000,255,7,1787088459.183
572,signed,330572,131.000,3,79,1787088459.317
573,unsigned,,91.000,255,7,1787088459.412
573,signed,330573,130.000,3,79,1787088459.546
574,unsigned,,89.000,255,7,1787088459.637
574,signed,330574,132.000,3,79,1787088459.771
575,unsigned,,89.000,255,7,1787088459.862
575,signed,330575,132.000,3,79,1787088459.996
576,unsigned,,90.000,255,7,1787088460.088
576,signed,330576,146.000,3,79,1787088460.238
577,unsigned,,88.000,255,7,1787088460.329
577,signed,330577,129.000,3,79,1787088460.462
578,unsigned,,91.000,255,7,1787088460.556
578,signed,330578,128.000,3,79,1787088460.687
579,unsigned,,93.000,255,7,1787088460.782
579,signed,330579,131.000,3,79,1787088460.916
580,unsigned,,88.000,255,7,1787088461.006
580,signed,330580,130.000,3,79,1787088461.139
581,unsigned,,88.000,255,7,1787088461.230
581,signed,330581,131.000,3,79,1787088461.364
582,unsigned,,88.000,255,7,1787088461.455
582,signed,330582,131.000,3,79,1787088461.589
583,unsigned,,90.000,255,7,1787088461.680
583,signed,330583,134.000,3,79,1787088461.817
584,unsigned,,90.000,255,7,1787088461.909
584,signed,330584,131.000,3,79,1787088462.043
585,unsigned,,88.000,255,7,1787088462.134
585,signed,330585,129.000,3,79,1787088462.266
586,unsigned,,91.000,255,7,1787088462.360
586,signed,330586,128.000,3,79,1787088462.492
587,unsigned,,89.000,255,7,1787088462.584
587,signed,330587,129.000,3,79,1787088462.717
588,unsigned,,89.000,255,7,1787088462.809
588,signed,330588,134.000,3,79,1787088462.946
589,unsigned,,95.000,255,7,1787088463.044
589,signed,330589,133.000,3,79,1787088463.180
590,unsigned,,90.000,255,7,1787088463.272
590,signed,330590,127.000,3,79,1787088463.403
591,unsigned,,91.000,255,7,1787088463.498
591,signed,330591,128.000,3,79,1787088463.630
592,unsigned,,89.000,255,7,1787088463.721
592,signed,330592,128.000,3,79,1787088463.853
593,unsigned,,88.000,255,7,1787088463.945
593,signed,330593,129.000,3,79,1787088464.077
594,unsigned,,89.000,255,7,1787088464.169
594,signed,330594,131.000,3,79,1787088464.303
595,unsigned,,90.000,255,7,1787088464.396
595,signed,330595,129.000,3,79,1787088464.527
596,unsigned,,91.000,255,7,1787088464.620
596,signed,330596,132.000,3,79,1787088464.753
597,unsigned,,92.000,255,7,1787088464.846
597,signed,330597,129.000,3,79,1787088464.979
598,unsigned,,89.000,255,7,1787088465.070
598,signed,330598,130.000,3,79,1787088465.204
599,unsigned,,90.000,255,7,1787088465.297
599,signed,330599,130.000,3,79,1787088465.430
600,unsigned,,91.000,255,7,1787088465.523
600,signed,330600,131.000,3,79,1787088465.657
601,unsigned,,91.000,255,7,1787088465.750
601,signed,330601,129.000,3,79,1787088465.881
602,unsigned,,87.000,255,7,1787088465.970
602,signed,330602,129.000,3,79,1787088466.103
603,unsigned,,89.000,255,7,1787088466.195
