seq,condition,counter,rtt_ms,resp_type,req_bytes,unix_time
301,unsigned,,107.000,255,7,1787087627.735
301,signed,310301,137.000,3,79,1787087627.876
302,unsigned,,94.000,255,7,1787087627.972
302,signed,310302,129.000,3,79,1787087628.106
303,unsigned,,90.000,255,7,1787087628.199
303,signed,310303,160.000,3,79,1787087628.361
304,unsigned,,98.000,255,7,1787087628.462
304,signed,310304,141.000,3,79,1787087628.608
305,unsigned,,92.000,255,7,1787087628.702
305,signed,310305,145.000,3,79,1787087628.851
306,unsigned,,101.000,255,7,1787087628.955
306,signed,310306,147.000,3,79,1787087629.107
307,unsigned,,92.000,255,7,1787087629.202
307,signed,310307,144.000,3,79,1787087629.350
308,unsigned,,128.000,255,7,1787087629.481
308,signed,310308,153.000,3,79,1787087629.636
309,unsigned,,94.000,255,7,1787087629.733
309,signed,310309,127.000,3,79,1787087629.863
310,unsigned,,111.000,255,7,1787087629.977
310,signed,310310,145.000,3,79,1787087630.125
311,unsigned,,102.000,255,7,1787087630.229
311,signed,310311,136.000,3,79,1787087630.368
312,unsigned,,98.000,255,7,1787087630.469
312,signed,310312,141.000,3,79,1787087630.614
313,unsigned,,99.000,255,7,1787087630.715
313,signed,310313,143.000,3,79,1787087630.861
314,unsigned,,91.000,255,7,1787087630.954
314,signed,310314,129.000,3,79,1787087631.087
315,unsigned,,89.000,255,7,1787087631.179
315,signed,310315,153.000,3,79,1787087631.335
316,unsigned,,95.000,255,7,1787087631.432
316,signed,310316,137.000,3,79,1787087631.572
317,unsigned,,95.000,255,7,1787087631.671
317,signed,310317,129.000,3,79,1787087631.805
318,unsigned,,94.000,255,7,1787087631.903
318,signed,310318,164.000,3,79,1787087632.070
319,unsigned,,141.000,255,7,1787087632.214
319,signed,310319,130.000,3,79,1787087632.346
320,unsigned,,128.000,255,7,1787087632.476
320,signed,310320,167.000,3,79,1787087632.646
321,unsigned,,90.000,255,7,1787087632.738
321,signed,310321,152.000,3,79,1787087632.893
322,unsigned,,97.000,255,7,1787087632.993
322,signed,310322,132.000,3,79,1787087633.127
323,unsigned,,100.000,255,7,1787087633.228
323,signed,310323,149.000,3,79,1787087633.380
324,unsigned,,88.000,255,7,1787087633.470
324,signed,310324,149.000,3,79,1787087633.623
325,unsigned,,94.000,255,7,1787087633.721
325,signed,310325,129.000,3,79,1787087633.853
326,unsigned,,90.000,255,7,1787087633.944
326,signed,310326,151.000,3,79,1787087634.097
327,unsigned,,92.000,255,7,1787087634.193
327,signed,310327,132.000,3,79,1787087634.328
328,unsigned,,95.000,255,7,1787087634.425
328,signed,310328,130.000,3,79,1787087634.559
329,unsigned,,90.000,255,7,1787087634.651
329,signed,310329,139.000,3,79,1787087634.794
330,unsigned,,100.000,255,7,1787087634.897
330,signed,310330,151.000,3,79,1787087635.051
331,unsigned,,89.000,255,7,1787087635.143
331,signed,310331,129.000,3,79,1787087635.276
332,unsigned,,97.000,255,7,1787087635.375
332,signed,310332,131.000,3,79,1787087635.509
333,unsigned,,92.000,255,7,1787087635.604
333,signed,310333,162.000,3,79,1787087635.769
334,unsigned,,103.000,255,7,1787087635.875
334,signed,310334,142.000,3,79,1787087636.020
335,unsigned,,92.000,255,7,1787087636.114
335,signed,310335,128.000,3,79,1787087636.244
336,unsigned,,98.000,255,7,1787087636.345
336,signed,310336,136.000,3,79,1787087636.484
337,unsigned,,95.000,255,7,1787087636.581
337,signed,310337,132.000,3,79,1787087636.715
338,unsigned,,93.000,255,7,1787087636.811
338,signed,310338,141.000,3,79,1787087636.954
339,unsigned,,90.000,255,7,1787087637.047
339,signed,310339,146.000,3,79,1787087637.195
340,unsigned,,96.000,255,7,1787087637.293
340,signed,310340,130.000,3,79,1787087637.426
341,unsigned,,89.000,255,7,1787087637.518
341,signed,310341,127.000,3,79,1787087637.649
342,unsigned,,95.000,255,7,1787087637.746
342,signed,310342,150.000,3,79,1787087637.899
343,unsigned,,89.000,255,7,1787087637.990
343,signed,310343,134.000,3,79,1787087638.128
344,unsigned,,96.000,255,7,1787087638.226
344,signed,310344,129.000,3,79,1787087638.359
345,unsigned,,89.000,255,7,1787087638.450
345,signed,310345,127.000,3,79,1787087638.580
346,unsigned,,88.000,255,7,1787087638.671
346,signed,310346,161.000,3,79,1787087638.836
347,unsigned,,96.000,255,7,1787087638.936
347,signed,310347,135.000,3,79,1787087639.075
348,unsigned,,90.000,255,7,1787087639.168
348,signed,310348,127.000,3,79,1787087639.299
349,unsigned,,104.000,255,7,1787087639.405
349,signed,310349,138.000,3,79,1787087639.547
350,unsigned,,115.000,255,7,1787087639.664
350,signed,310350,131.000,3,79,1787087639.797
351,unsigned,,100.000,255,7,1787087639.899
351,signed,310351,137.000,3,79,1787087640.037
352,unsigned,,103.000,255,7,1787087640.143
352,signed,310352,127.000,3,79,1787087640.275
353,unsigned,,88.000,255,7,1787087640.366
353,signed,310353,145.000,3,79,1787087640.514
354,unsigned,,90.000,255,7,1787087640.607
354,signed,310354,137.000,3,79,1787087640.748
355,unsigned,,90.000,255,7,1787087640.840
355,signed,310355,140.000,3,79,1787087640.985
356,unsigned,,95.000,255,7,1787087641.083
356,signed,310356,128.000,3,79,1787087641.214
357,unsigned,,88.000,255,7,1787087641.304
357,signed,310357,134.000,3,79,1787087641.442
358,unsigned,,91.000,255,7,1787087641.536
358,signed,310358,211.000,3,79,1787087641.750
359,unsigned,,91.000,255,7,1787087641.843
359,signed,310359,135.000,3,79,1787087641.981
360,unsigned,,112.000,255,7,1787087642.096
360,signed,310360,128.000,3,79,1787087642.226
361,unsigned,,96.000,255,7,1787087642.325
361,signed,310361,146.000,3,79,1787087642.474
362,unsigned,,96.000,255,7,1787087642.572
362,signed,310362,153.000,3,79,1787087642.729
363,unsigned,,90.000,255,7,1787087642.821
363,signed,310363,138.000,3,79,1787087642.961
364,unsigned,,95.000,255,7,1787087643.059
364,signed,310364,140.000,3,79,1787087643.202
365,unsigned,,102.000,255,7,1787087643.307
365,signed,310365,133.000,3,79,1787087643.445
366,unsigned,,103.000,255,7,1787087643.551
366,signed,310366,137.000,3,79,1787087643.691
367,unsigned,,95.000,255,7,1787087643.790
367,signed,310367,134.000,3,79,1787087643.928
368,unsigned,,122.000,255,7,1787087644.052
368,signed,310368,135.000,3,79,1787087644.191
369,unsigned,,94.000,255,7,1787087644.289
369,signed,310369,153.000,3,79,1787087644.445
370,unsigned,,114.000,255,7,1787087644.560
370,signed,310370,152.000,3,79,1787087644.715
371,unsigned,,95.000,255,7,1787087644.812
371,signed,310371,158.000,3,79,1787087644.973
372,unsigned,,95.000,255,7,1787087645.072
372,signed,310372,158.000,3,79,1787087645.233
373,unsigned,,91.000,255,7,1787087645.326
373,signed,310373,149.000,3,79,1787087645.478
374,unsigned,,96.000,255,7,1787087645.576
374,signed,310374,144.000,3,79,1787087645.723
375,unsigned,,90.000,255,7,1787087645.815
375,signed,310375,144.000,3,79,1787087645.962
376,unsigned,,91.000,255,7,1787087646.055
376,signed,310376,149.000,3,79,1787087646.206
377,unsigned,,95.000,255,7,1787087646.303
377,signed,310377,131.000,3,79,1787087646.437
378,unsigned,,91.000,255,7,1787087646.532
378,signed,310378,147.000,3,79,1787087646.682
379,unsigned,,97.000,255,7,1787087646.781
379,signed,310379,137.000,3,79,1787087646.921
380,unsigned,,105.000,255,7,1787087647.028
380,signed,310380,138.000,3,79,1787087647.169
381,unsigned,,101.000,255,7,1787087647.273
381,signed,310381,149.000,3,79,1787087647.426
382,unsigned,,99.000,255,7,1787087647.527
382,signed,310382,150.000,3,79,1787087647.680
383,unsigned,,104.000,255,7,1787087647.785
383,signed,310383,138.000,3,79,1787087647.927
384,unsigned,,123.000,255,7,1787087648.051
384,signed,310384,158.000,3,79,1787087648.212
385,unsigned,,135.000,255,7,1787087648.349
385,signed,310385,129.000,3,79,1787087648.480
386,unsigned,,90.000,255,7,1787087648.573
386,signed,310386,154.000,3,79,1787087648.731
387,unsigned,,98.000,255,7,1787087648.831
387,signed,310387,152.000,3,79,1787087648.985
388,unsigned,,122.000,255,7,1787087649.109
388,signed,310388,157.000,3,79,1787087649.269
389,unsigned,,110.000,255,7,1787087649.380
389,signed,310389,130.000,3,79,1787087649.513
390,unsigned,,90.000,255,7,1787087649.605
390,signed,310390,130.000,3,79,1787087649.738
391,unsigned,,95.000,255,7,1787087649.836
391,signed,310391,133.000,3,79,1787087649.973
392,unsigned,,90.000,255,7,1787087650.063
392,signed,310392,129.000,3,79,1787087650.195
393,unsigned,,95.000,255,7,1787087650.291
393,signed,310393,131.000,3,79,1787087650.427
394,unsigned,,88.000,255,7,1787087650.518
394,signed,310394,137.000,3,79,1787087650.660
395,unsigned,,99.000,255,7,1787087650.761
395,signed,310395,139.000,3,79,1787087650.903
396,unsigned,,109.000,255,7,1787087651.014
396,signed,310396,133.000,3,79,1787087651.150
397,unsigned,,88.000,255,7,1787087651.240
397,signed,310397,137.000,3,79,1787087651.381
398,unsigned,,96.000,255,7,1787087651.478
398,signed,310398,147.000,3,79,1787087651.627
399,unsigned,,102.000,255,7,1787087651.732
399,signed,310399,127.000,3,79,1787087651.860
400,unsigned,,91.000,255,7,1787087651.953
400,signed,310400,128.000,3,79,1787087652.084
401,unsigned,,102.000,255,7,1787087652.188
401,signed,310401,151.000,3,79,1787087652.345
402,unsigned,,100.000,255,7,1787087652.447
402,signed,310402,130.000,3,79,1787087652.579
403,unsigned,,97.000,255,7,1787087652.678
403,signed,310403,146.000,3,79,1787087652.827
404,unsigned,,91.000,255,7,1787087652.921
404,signed,310404,137.000,3,79,1787087653.061
405,unsigned,,104.000,255,7,1787087653.167
405,signed,310405,135.000,3,79,1787087653.304
406,unsigned,,90.000,255,7,1787087653.396
406,signed,310406,131.000,3,79,1787087653.529
407,unsigned,,116.000,255,7,1787087653.647
407,signed,310407,132.000,3,79,1787087653.780
408,unsigned,,97.000,255,7,1787087653.879
408,signed,310408,131.000,3,79,1787087654.012
409,unsigned,,89.000,255,7,1787087654.103
409,signed,310409,135.000,3,79,1787087654.241
410,unsigned,,86.000,255,7,1787087654.332
410,signed,310410,157.000,3,79,1787087654.491
411,unsigned,,93.000,255,7,1787087654.586
411,signed,310411,131.000,3,79,1787087654.720
412,unsigned,,134.000,255,7,1787087654.856
412,signed,310412,151.000,3,79,1787087655.012
413,unsigned,,122.000,255,7,1787087655.135
413,signed,310413,140.000,3,79,1787087655.278
414,unsigned,,118.000,255,7,1787087655.398
414,signed,310414,135.000,3,79,1787087655.535
415,unsigned,,97.000,255,7,1787087655.634
415,signed,310415,231.000,3,79,1787087655.869
416,unsigned,,89.000,255,7,1787087655.960
416,signed,310416,132.000,3,79,1787087656.094
417,unsigned,,102.000,255,7,1787087656.197
417,signed,310417,135.000,3,79,1787087656.334
418,unsigned,,95.000,255,7,1787087656.432
418,signed,310418,129.000,3,79,1787087656.563
419,unsigned,,100.000,255,7,1787087656.664
419,signed,310419,139.000,3,79,1787087656.805
420,unsigned,,145.000,255,7,1787087656.953
420,signed,310420,131.000,3,79,1787087657.087
421,unsigned,,88.000,255,7,1787087657.178
421,signed,310421,137.000,3,79,1787087657.318
422,unsigned,,88.000,255,7,1787087657.408
422,signed,310422,161.000,3,79,1787087657.574
423,unsigned,,108.000,255,7,1787087657.686
423,signed,310423,136.000,3,79,1787087657.824
424,unsigned,,87.000,255,7,1787087657.914
424,signed,310424,147.000,3,79,1787087658.064
425,unsigned,,96.000,255,7,1787087658.162
425,signed,310425,149.000,3,79,1787087658.314
426,unsigned,,111.000,255,7,1787087658.427
426,signed,310426,127.000,3,79,1787087658.556
427,unsigned,,89.000,255,7,1787087658.648
427,signed,310427,151.000,3,79,1787087658.801
428,unsigned,,94.000,255,7,1787087658.898
428,signed,310428,143.000,3,79,1787087659.044
429,unsigned,,88.000,255,7,1787087659.134
429,signed,310429,130.000,3,79,1787087659.266
430,unsigned,,104.000,255,7,1787087659.372
430,signed,310430,136.000,3,79,1787087659.512
431,unsigned,,99.000,255,7,1787087659.614
431,signed,310431,147.000,3,79,1787087659.764
432,unsigned,,101.000,255,7,1787087659.867
432,signed,310432,147.000,3,79,1787087660.016
433,unsigned,,100.000,255,7,1787087660.119
433,signed,310433,132.000,3,79,1787087660.254
434,unsigned,,97.000,255,7,1787087660.353
434,signed,310434,132.000,3,79,1787087660.488
435,unsigned,,104.000,255,7,1787087660.594
435,signed,310435,142.000,3,79,1787087660.739
436,unsigned,,107.000,255,7,1787087660.849
436,signed,310436,136.000,3,79,1787087660.987
437,unsigned,,319.000,255,7,1787087661.309
437,signed,310437,198.000,3,79,1787087661.511
438,unsigned,,108.000,255,7,1787087661.622
438,signed,310438,140.000,3,79,1787087661.765
439,unsigned,,100.000,255,7,1787087661.867
439,signed,310439,131.000,3,79,1787087661.999
440,unsigned,,93.000,255,7,1787087662.095
440,signed,310440,130.000,3,79,1787087662.227
441,unsigned,,102.000,255,7,1787087662.331
441,signed,310441,152.000,3,79,1787087662.485
442,unsigned,,98.000,255,7,1787087662.584
442,signed,310442,236.000,3,79,1787087662.822
443,unsigned,,94.000,255,7,1787087662.919
443,signed,310443,134.000,3,79,1787087663.056
444,unsigned,,96.000,255,7,1787087663.154
444,signed,310444,147.000,3,79,1787087663.305
445,unsigned,,94.000,255,7,1787087663.402
445,signed,310445,131.000,3,79,1787087663.536
446,unsigned,,90.000,255,7,1787087663.628
446,signed,310446,133.000,3,79,1787087663.763
447,unsigned,,93.000,255,7,1787087663.859
447,signed,310447,173.000,3,79,1787087664.036
448,unsigned,,89.000,255,7,1787087664.128
448,signed,310448,149.000,3,79,1787087664.280
449,unsigned,,93.000,255,7,1787087664.375
449,signed,310449,163.000,3,79,1787087664.544
450,unsigned,,98.000,255,7,1787087664.645
450,signed,310450,137.000,3,79,1787087664.784
451,unsigned,,96.000,255,7,1787087664.881
451,signed,310451,133.000,3,79,1787087665.017
452,unsigned,,90.000,255,7,1787087665.109
452,signed,310452,135.000,3,79,1787087665.248
453,unsigned,,99.000,255,7,1787087665.348
453,signed,310453,133.000,3,79,1787087665.484
454,unsigned,,91.000,255,7,1787087665.578
454,signed,310454,153.000,3,79,1787087665.733
455,unsigned,,101.000,255,7,1787087665.837
455,signed,310455,140.000,3,79,1787087665.980
456,unsigned,,100.000,255,7,1787087666.082
456,signed,310456,142.000,3,79,1787087666.226
457,unsigned,,93.000,255,7,1787087666.323
457,signed,310457,179.000,3,79,1787087666.505
458,unsigned,,89.000,255,7,1787087666.597
458,signed,310458,132.000,3,79,1787087666.731
459,unsigned,,118.000,255,7,1787087666.850
459,signed,310459,151.000,3,79,1787087667.003
460,unsigned,,114.000,255,7,1787087667.120
460,signed,310460,130.000,3,79,1787087667.253
461,unsigned,,89.000,255,7,1787087667.345
461,signed,310461,154.000,3,79,1787087667.502
462,unsigned,,115.000,255,7,1787087667.620
462,signed,310462,141.000,3,79,1787087667.764
463,unsigned,,97.000,255,7,1787087667.863
463,signed,310463,200.000,3,79,1787087668.065
464,unsigned,,112.000,255,7,1787087668.179
464,signed,310464,145.000,3,79,1787087668.328
465,unsigned,,93.000,255,7,1787087668.424
465,signed,310465,150.000,3,79,1787087668.578
466,unsigned,,101.000,255,7,1787087668.681
466,signed,310466,152.000,3,79,1787087668.836
467,unsigned,,96.000,255,7,1787087668.935
467,signed,310467,159.000,3,79,1787087669.097
468,unsigned,,96.000,255,7,1787087669.194
468,signed,310468,141.000,3,79,1787087669.338
469,unsigned,,106.000,255,7,1787087669.446
469,signed,310469,130.000,3,79,1787087669.579
470,unsigned,,89.000,255,7,1787087669.670
470,signed,310470,129.000,3,79,1787087669.802
471,unsigned,,96.000,255,7,1787087669.899
471,signed,310471,173.000,3,79,1787087670.075
472,unsigned,,94.000,255,7,1787087670.173
472,signed,310472,145.000,3,79,1787087670.322
473,unsigned,,103.000,255,7,1787087670.428
473,signed,310473,134.000,3,79,1787087670.564
474,unsigned,,114.000,255,7,1787087670.679
474,signed,310474,130.000,3,79,1787087670.812
475,unsigned,,115.000,255,7,1787087670.929
475,signed,310475,149.000,3,79,1787087671.080
476,unsigned,,95.000,255,7,1787087671.178
476,signed,310476,151.000,3,79,1787087671.332
477,unsigned,,91.000,255,7,1787087671.424
477,signed,310477,175.000,3,79,1787087671.604
478,unsigned,,101.000,255,7,1787087671.708
478,signed,310478,128.000,3,79,1787087671.840
479,unsigned,,90.000,255,7,1787087671.932
479,signed,310479,136.000,3,79,1787087672.071
480,unsigned,,89.000,255,7,1787087672.162
480,signed,310480,156.000,3,79,1787087672.321
481,unsigned,,95.000,255,7,1787087672.418
481,signed,310481,142.000,3,79,1787087672.563
482,unsigned,,103.000,255,7,1787087672.668
482,signed,310482,167.000,3,79,1787087672.838
483,unsigned,,89.000,255,7,1787087672.930
483,signed,310483,134.000,3,79,1787087673.067
484,unsigned,,90.000,255,7,1787087673.159
484,signed,310484,140.000,3,79,1787087673.303
485,unsigned,,93.000,255,7,1787087673.398
485,signed,310485,155.000,3,79,1787087673.555
486,unsigned,,91.000,255,7,1787087673.649
486,signed,310486,144.000,3,79,1787087673.795
487,unsigned,,94.000,255,7,1787087673.892
487,signed,310487,128.000,3,79,1787087674.024
488,unsigned,,94.000,255,7,1787087674.121
488,signed,310488,148.000,3,79,1787087674.272
489,unsigned,,89.000,255,7,1787087674.364
489,signed,310489,127.000,3,79,1787087674.494
490,unsigned,,111.000,255,7,1787087674.608
490,signed,310490,153.000,3,79,1787087674.765
491,unsigned,,108.000,255,7,1787087674.875
491,signed,310491,127.000,3,79,1787087675.007
492,unsigned,,133.000,255,7,1787087675.145
492,signed,310492,141.000,3,79,1787087675.289
493,unsigned,,113.000,255,7,1787087675.405
493,signed,310493,128.000,3,79,1787087675.536
494,unsigned,,92.000,255,7,1787087675.630
494,signed,310494,147.000,3,79,1787087675.779
495,unsigned,,93.000,255,7,1787087675.875
495,signed,310495,133.000,3,79,1787087676.013
496,unsigned,,97.000,255,7,1787087676.113
496,signed,310496,130.000,3,79,1787087676.246
497,unsigned,,103.000,255,7,1787087676.351
497,signed,310497,129.000,3,79,1787087676.482
498,unsigned,,93.000,255,7,1787087676.578
498,signed,310498,167.000,3,79,1787087676.748
499,unsigned,,90.000,255,7,1787087676.840
499,signed,310499,129.000,3,79,1787087676.972
500,unsigned,,110.000,255,7,1787087677.085
500,signed,310500,162.000,3,79,1787087677.248
501,unsigned,,92.000,255,7,1787087677.342
501,signed,310501,132.000,3,79,1787087677.475
502,unsigned,,88.000,255,7,1787087677.565
502,signed,310502,2033.000,3,79,1787087679.603
503,unsigned,,108.000,255,7,1787087679.712
503,signed,310503,138.000,3,79,1787087679.852
504,unsigned,,90.000,255,7,1787087679.945
504,signed,310504,155.000,3,79,1787087680.103
505,unsigned,,140.000,255,7,1787087680.246
505,signed,310505,140.000,3,79,1787087680.388
506,unsigned,,97.000,255,7,1787087680.488
506,signed,310506,135.000,3,79,1787087680.626
507,unsigned,,89.000,255,7,1787087680.719
507,signed,310507,128.000,3,79,1787087680.848
508,unsigned,,90.000,255,7,1787087680.940
508,signed,310508,137.000,3,79,1787087681.080
509,unsigned,,98.000,255,7,1787087681.180
509,signed,310509,151.000,3,79,1787087681.333
510,unsigned,,89.000,255,7,1787087681.424
510,signed,310510,135.000,3,79,1787087681.561
511,unsigned,,90.000,255,7,1787087681.654
511,signed,310511,127.000,3,79,1787087681.784
512,unsigned,,91.000,255,7,1787087681.879
512,signed,310512,162.000,3,79,1787087682.045
513,unsigned,,96.000,255,7,1787087682.145
513,signed,310513,149.000,3,79,1787087682.296
514,unsigned,,101.000,255,7,1787087682.400
514,signed,310514,185.000,3,79,1787087682.587
515,unsigned,,97.000,255,7,1787087682.686
515,signed,310515,140.000,3,79,1787087682.830
516,unsigned,,104.000,255,7,1787087682.936
516,signed,310516,140.000,3,79,1787087683.079
517,unsigned,,91.000,255,7,1787087683.172
517,signed,310517,140.000,3,79,1787087683.314
518,unsigned,,91.000,255,7,1787087683.406
518,signed,310518,138.000,3,79,1787087683.548
519,unsigned,,102.000,255,7,1787087683.651
519,signed,310519,141.000,3,79,1787087683.796
520,unsigned,,94.000,255,7,1787087683.892
520,signed,310520,135.000,3,79,1787087684.032
521,unsigned,,119.000,255,7,1787087684.153
521,signed,310521,150.000,3,79,1787087684.305
522,unsigned,,112.000,255,7,1787087684.420
522,signed,310522,145.000,3,79,1787087684.568
523,unsigned,,107.000,255,7,1787087684.679
523,signed,310523,144.000,3,79,1787087684.828
524,unsigned,,113.000,255,7,1787087684.945
524,signed,310524,178.000,3,79,1787087685.126
525,unsigned,,112.000,255,7,1787087685.242
525,signed,310525,159.000,3,79,1787087685.406
526,unsigned,,90.000,255,7,1787087685.499
526,signed,310526,151.000,3,79,1787087685.652
527,unsigned,,184.000,255,7,1787087685.839
527,signed,310527,130.000,3,79,1787087685.972
528,unsigned,,96.000,255,7,1787087686.070
528,signed,310528,136.000,3,79,1787087686.209
529,unsigned,,109.000,255,7,1787087686.321
529,signed,310529,150.000,3,79,1787087686.473
530,unsigned,,107.000,255,7,1787087686.583
530,signed,310530,237.000,3,79,1787087686.822
531,unsigned,,125.000,255,7,1787087686.950
531,signed,310531,162.000,3,79,1787087687.115
532,unsigned,,123.000,255,7,1787087687.240
532,signed,310532,168.000,3,79,1787087687.412
533,unsigned,,97.000,255,7,1787087687.513
533,signed,310533,143.000,3,79,1787087687.659
534,unsigned,,92.000,255,7,1787087687.756
534,signed,310534,152.000,3,79,1787087687.912
535,unsigned,,99.000,255,7,1787087688.014
535,signed,310535,151.000,3,79,1787087688.167
536,unsigned,,116.000,255,7,1787087688.285
536,signed,310536,140.000,3,79,1787087688.426
537,unsigned,,113.000,255,7,1787087688.545
537,signed,310537,153.000,3,79,1787087688.701
538,unsigned,,95.000,255,7,1787087688.798
538,signed,310538,156.000,3,79,1787087688.956
539,unsigned,,90.000,255,7,1787087689.048
539,signed,310539,274.000,3,79,1787087689.324
540,unsigned,,95.000,255,7,1787087689.423
540,signed,310540,155.000,3,79,1787087689.581
541,unsigned,,104.000,255,7,1787087689.687
541,signed,310541,141.000,3,79,1787087689.831
542,unsigned,,104.000,255,7,1787087689.937
542,signed,310542,129.000,3,79,1787087690.068
543,unsigned,,112.000,255,7,1787087690.183
543,signed,310543,136.000,3,79,1787087690.321
544,unsigned,,88.000,255,7,1787087690.412
544,signed,310544,152.000,3,79,1787087690.567
545,unsigned,,112.000,255,7,1787087690.682
545,signed,310545,175.000,3,79,1787087690.860
546,unsigned,,116.000,255,7,1787087690.980
546,signed,310546,146.000,3,79,1787087691.129
547,unsigned,,141.000,255,7,1787087691.273
547,signed,310547,148.000,3,79,1787087691.425
548,unsigned,,95.000,255,7,1787087691.522
548,signed,310548,161.000,3,79,1787087691.685
549,unsigned,,105.000,255,7,1787087691.793
549,signed,310549,169.000,3,79,1787087691.967
550,unsigned,,107.000,255,7,1787087692.076
550,signed,310550,139.000,3,79,1787087692.219
551,unsigned,,107.000,255,7,1787087692.330
551,signed,310551,159.000,3,79,1787087692.492
552,unsigned,,112.000,255,7,1787087692.606
552,signed,310552,145.000,3,79,1787087692.755
553,unsigned,,130.000,255,7,1787087692.888
553,signed,310553,290.000,3,79,1787087693.182
554,unsigned,,158.000,255,7,1787087693.342
554,signed,310554,284.000,3,79,1787087693.631
555,unsigned,,116.000,255,7,1787087693.749
555,signed,310555,203.000,3,79,1787087693.955
556,unsigned,,322.000,255,7,1787087694.279
556,signed,310556,227.000,3,79,1787087694.508
557,unsigned,,106.000,255,7,1787087694.617
557,signed,310557,246.000,3,79,1787087694.866
558,unsigned,,112.000,255,7,1787087694.979
558,signed,310558,199.000,3,79,1787087695.181
559,unsigned,,100.000,255,7,1787087695.282
559,signed,310559,244.000,3,79,1787087695.530
560,unsigned,,285.000,255,7,1787087695.817
560,signed,310560,198.000,3,79,1787087696.018
561,unsigned,,128.000,255,7,1787087696.148
561,signed,310561,136.000,3,79,1787087696.286
562,unsigned,,127.000,255,7,1787087696.415
562,signed,310562,180.000,3,79,1787087696.597
563,unsigned,,102.000,255,7,1787087696.701
563,signed,310563,136.000,3,79,1787087696.839
564,unsigned,,116.000,255,7,1787087696.957
564,signed,310564,145.000,3,79,1787087697.106
565,unsigned,,95.000,255,7,1787087697.204
565,signed,310565,127.000,3,79,1787087697.334
566,unsigned,,89.000,255,7,1787087697.426
566,signed,310566,151.000,3,79,1787087697.579
567,unsigned,,131.000,255,7,1787087697.713
567,signed,310567,142.000,3,79,1787087697.858
568,unsigned,,94.000,255,7,1787087697.955
568,signed,310568,167.000,3,79,1787087698.125
569,unsigned,,92.000,255,7,1787087698.221
569,signed,310569,138.000,3,79,1787087698.363
570,unsigned,,98.000,255,7,1787087698.464
570,signed,310570,187.000,3,79,1787087698.654
571,unsigned,,104.000,255,7,1787087698.760
571,signed,310571,173.000,3,79,1787087698.938
572,unsigned,,98.000,255,7,1787087699.039
572,signed,310572,126.000,3,79,1787087699.168
573,unsigned,,104.000,255,7,1787087699.274
573,signed,310573,144.000,3,79,1787087699.421
574,unsigned,,109.000,255,7,1787087699.532
574,signed,310574,134.000,3,79,1787087699.671
575,unsigned,,120.000,255,7,1787087699.794
575,signed,310575,124.000,3,79,1787087699.923
576,unsigned,,95.000,255,7,1787087700.021
576,signed,310576,172.000,3,79,1787087700.197
577,unsigned,,92.000,255,7,1787087700.291
577,signed,310577,153.000,3,79,1787087700.447
578,unsigned,,137.000,255,7,1787087700.587
578,signed,310578,1984.000,3,79,1787087702.574
579,unsigned,,98.000,255,7,1787087702.675
579,signed,310579,166.000,3,79,1787087702.847
580,unsigned,,89.000,255,7,1787087702.939
580,signed,310580,138.000,3,79,1787087703.081
581,unsigned,,93.000,255,7,1787087703.176
581,signed,310581,158.000,3,79,1787087703.338
582,unsigned,,95.000,255,7,1787087703.436
582,signed,310582,135.000,3,79,1787087703.573
583,unsigned,,97.000,255,7,1787087703.673
583,signed,310583,125.000,3,79,1787087703.802
584,unsigned,,90.000,255,7,1787087703.894
584,signed,310584,196.000,3,79,1787087704.094
585,unsigned,,128.000,255,7,1787087704.227
585,signed,310585,155.000,3,79,1787087704.387
586,unsigned,,92.000,255,7,1787087704.482
586,signed,310586,145.000,3,79,1787087704.631
587,unsigned,,148.000,255,7,1787087704.781
587,signed,310587,135.000,3,79,1787087704.918
588,unsigned,,112.000,255,7,1787087705.032
588,signed,310588,147.000,3,79,1787087705.181
589,unsigned,,93.000,255,7,1787087705.277
589,signed,310589,149.000,3,79,1787087705.431
590,unsigned,,95.000,255,7,1787087705.528
590,signed,310590,134.000,3,79,1787087705.665
591,unsigned,,94.000,255,7,1787087705.761
591,signed,310591,133.000,3,79,1787087705.898
592,unsigned,,105.000,255,7,1787087706.005
592,signed,310592,132.000,3,79,1787087706.140
593,unsigned,,90.000,255,7,1787087706.231
593,signed,310593,131.000,3,79,1787087706.364
594,unsigned,,90.000,255,7,1787087706.457
594,signed,310594,130.000,3,79,1787087706.588
595,unsigned,,96.000,255,7,1787087706.686
595,signed,310595,141.000,3,79,1787087706.830
596,unsigned,,101.000,255,7,1787087706.933
596,signed,310596,136.000,3,79,1787087707.070
597,unsigned,,179.000,255,7,1787087707.250
597,signed,310597,129.000,3,79,1787087707.381
598,unsigned,,104.000,255,7,1787087707.486
598,signed,310598,138.000,3,79,1787087707.624
599,unsigned,,88.000,255,7,1787087707.714
599,signed,310599,136.000,3,79,1787087707.851
600,unsigned,,108.000,255,7,1787087707.960
600,signed,310600,140.000,3,79,1787087708.104
601,unsigned,,89.000,255,7,1787087708.196
601,signed,310601,133.000,3,79,1787087708.333
602,unsigned,,95.000,255,7,1787087708.431
602,signed,310602,135.000,3,79,1787087708.568
603,unsigned,,94.000,255,7,1787087708.665
603,signed,310603,135.000,3,79,1787087708.802
604,unsigned,,89.000,255,7,1787087708.894
