seq,condition,counter,rtt_ms,resp_type,req_bytes,unix_time
302,unsigned,,29.055,255,7,1787092266.760
302,signed,430302,60.717,3,79,1787092266.821
303,unsigned,,29.067,255,7,1787092266.850
303,signed,430303,60.707,3,79,1787092266.911
304,unsigned,,29.050,255,7,1787092266.940
304,signed,430304,60.764,3,79,1787092267.001
305,unsigned,,29.024,255,7,1787092267.030
305,signed,430305,60.744,3,79,1787092267.091
306,unsigned,,29.051,255,7,1787092267.120
306,signed,430306,60.740,3,79,1787092267.181
307,unsigned,,29.045,255,7,1787092267.210
307,signed,430307,60.743,3,79,1787092267.271
308,unsigned,,29.049,255,7,1787092267.300
308,signed,430308,60.746,3,79,1787092267.361
309,unsigned,,29.043,255,7,1787092267.390
309,signed,430309,60.886,3,79,1787092267.451
310,unsigned,,28.897,255,7,1787092267.480
310,signed,430310,60.705,3,79,1787092267.541
311,unsigned,,29.011,255,7,1787092267.570
311,signed,430311,60.716,3,79,1787092267.631
312,unsigned,,29.053,255,7,1787092267.660
312,signed,430312,60.706,3,79,1787092267.721
313,unsigned,,29.068,255,7,1787092267.750
313,signed,430313,60.747,3,79,1787092267.811
314,unsigned,,29.023,255,7,1787092267.840
314,signed,430314,60.715,3,79,1787092267.901
315,unsigned,,29.044,255,7,1787092267.930
315,signed,430315,60.758,3,79,1787092267.991
316,unsigned,,29.029,255,7,1787092268.020
316,signed,430316,75.747,3,79,1787092268.096
317,unsigned,,29.085,255,7,1787092268.125
317,signed,430317,60.699,3,79,1787092268.186
318,unsigned,,29.069,255,7,1787092268.215
318,signed,430318,60.726,3,79,1787092268.276
319,unsigned,,29.068,255,7,1787092268.305
319,signed,430319,60.740,3,79,1787092268.366
320,unsigned,,29.049,255,7,1787092268.395
320,signed,430320,90.720,3,79,1787092268.486
321,unsigned,,29.068,255,7,1787092268.515
321,signed,430321,60.744,3,79,1787092268.576
322,unsigned,,29.038,255,7,1787092268.605
322,signed,430322,60.687,3,79,1787092268.666
323,unsigned,,29.046,255,7,1787092268.695
323,signed,430323,60.739,3,79,1787092268.756
324,unsigned,,29.063,255,7,1787092268.785
324,signed,430324,60.734,3,79,1787092268.846
325,unsigned,,28.987,255,7,1787092268.875
325,signed,430325,60.741,3,79,1787092268.936
326,unsigned,,29.048,255,7,1787092268.965
326,signed,430326,60.742,3,79,1787092269.026
327,unsigned,,29.049,255,7,1787092269.055
327,signed,430327,60.739,3,79,1787092269.116
328,unsigned,,29.106,255,7,1787092269.145
328,signed,430328,60.660,3,79,1787092269.206
329,unsigned,,29.097,255,7,1787092269.235
329,signed,430329,60.692,3,79,1787092269.296
330,unsigned,,29.018,255,7,1787092269.325
330,signed,430330,60.789,3,79,1787092269.386
331,unsigned,,28.996,255,7,1787092269.415
331,signed,430331,60.728,3,79,1787092269.476
332,unsigned,,29.045,255,7,1787092269.505
332,signed,430332,60.750,3,79,1787092269.566
333,unsigned,,29.032,255,7,1787092269.595
333,signed,430333,60.750,3,79,1787092269.656
334,unsigned,,29.037,255,7,1787092269.685
334,signed,430334,60.760,3,79,1787092269.746
335,unsigned,,29.036,255,7,1787092269.775
335,signed,430335,60.745,3,79,1787092269.836
336,unsigned,,29.006,255,7,1787092269.865
336,signed,430336,60.731,3,79,1787092269.926
337,unsigned,,29.050,255,7,1787092269.955
337,signed,430337,60.762,3,79,1787092270.016
338,unsigned,,29.024,255,7,1787092270.045
338,signed,430338,60.740,3,79,1787092270.106
339,unsigned,,29.050,255,7,1787092270.135
339,signed,430339,60.738,3,79,1787092270.196
340,unsigned,,29.104,255,7,1787092270.225
340,signed,430340,75.662,3,79,1787092270.301
341,unsigned,,29.079,255,7,1787092270.330
341,signed,430341,75.707,3,79,1787092270.406
342,unsigned,,29.032,255,7,1787092270.435
342,signed,430342,60.744,3,79,1787092270.496
343,unsigned,,29.042,255,7,1787092270.525
343,signed,430343,60.759,3,79,1787092270.586
344,unsigned,,29.022,255,7,1787092270.615
344,signed,430344,60.739,3,79,1787092270.676
345,unsigned,,29.051,255,7,1787092270.705
345,signed,430345,60.775,3,79,1787092270.766
346,unsigned,,29.007,255,7,1787092270.795
346,signed,430346,60.751,3,79,1787092270.856
347,unsigned,,29.025,255,7,1787092270.885
347,signed,430347,60.736,3,79,1787092270.946
348,unsigned,,29.054,255,7,1787092270.975
348,signed,430348,60.742,3,79,1787092271.036
349,unsigned,,29.046,255,7,1787092271.065
349,signed,430349,60.758,3,79,1787092271.126
350,unsigned,,28.988,255,7,1787092271.155
350,signed,430350,60.753,3,79,1787092271.216
351,unsigned,,29.024,255,7,1787092271.245
351,signed,430351,60.738,3,79,1787092271.306
352,unsigned,,29.047,255,7,1787092271.335
352,signed,430352,60.748,3,79,1787092271.396
353,unsigned,,29.609,255,7,1787092271.426
353,signed,430353,60.183,3,79,1787092271.486
354,unsigned,,44.086,255,7,1787092271.530
354,signed,430354,60.681,3,79,1787092271.591
355,unsigned,,29.035,255,7,1787092271.620
355,signed,430355,60.749,3,79,1787092271.681
356,unsigned,,29.039,255,7,1787092271.710
356,signed,430356,60.757,3,79,1787092271.771
357,unsigned,,29.063,255,7,1787092271.800
357,signed,430357,60.727,3,79,1787092271.861
358,unsigned,,29.006,255,7,1787092271.890
358,signed,430358,60.730,3,79,1787092271.951
359,unsigned,,29.046,255,7,1787092271.980
359,signed,430359,60.742,3,79,1787092272.041
360,unsigned,,29.046,255,7,1787092272.070
360,signed,430360,60.747,3,79,1787092272.131
361,unsigned,,29.046,255,7,1787092272.160
361,signed,430361,60.738,3,79,1787092272.221
362,unsigned,,29.067,255,7,1787092272.250
362,signed,430362,61.251,3,79,1787092272.312
363,unsigned,,28.519,255,7,1787092272.340
363,signed,430363,60.752,3,79,1787092272.401
364,unsigned,,29.044,255,7,1787092272.430
364,signed,430364,60.887,3,79,1787092272.491
365,unsigned,,28.893,255,7,1787092272.520
365,signed,430365,60.691,3,79,1787092272.581
366,unsigned,,29.056,255,7,1787092272.610
366,signed,430366,60.707,3,79,1787092272.671
367,unsigned,,29.044,255,7,1787092272.700
367,signed,430367,60.758,3,79,1787092272.761
368,unsigned,,29.044,255,7,1787092272.790
368,signed,430368,60.746,3,79,1787092272.851
369,unsigned,,29.037,255,7,1787092272.880
369,signed,430369,60.713,3,79,1787092272.941
370,unsigned,,29.597,255,7,1787092272.971
370,signed,430370,60.215,3,79,1787092273.031
371,unsigned,,29.020,255,7,1787092273.060
371,signed,430371,60.689,3,79,1787092273.121
372,unsigned,,29.047,255,7,1787092273.150
372,signed,430372,60.739,3,79,1787092273.211
373,unsigned,,29.050,255,7,1787092273.240
373,signed,430373,60.750,3,79,1787092273.301
374,unsigned,,29.047,255,7,1787092273.330
374,signed,430374,60.764,3,79,1787092273.391
375,unsigned,,28.988,255,7,1787092273.420
375,signed,430375,60.736,3,79,1787092273.481
376,unsigned,,29.053,255,7,1787092273.510
376,signed,430376,60.757,3,79,1787092273.571
377,unsigned,,29.026,255,7,1787092273.600
377,signed,430377,60.755,3,79,1787092273.661
378,unsigned,,29.021,255,7,1787092273.690
378,signed,430378,60.759,3,79,1787092273.751
379,unsigned,,29.040,255,7,1787092273.780
379,signed,430379,60.759,3,79,1787092273.841
380,unsigned,,29.008,255,7,1787092273.870
380,signed,430380,60.732,3,79,1787092273.931
381,unsigned,,29.044,255,7,1787092273.960
381,signed,430381,60.752,3,79,1787092274.021
382,unsigned,,29.025,255,7,1787092274.050
382,signed,430382,60.734,3,79,1787092274.111
383,unsigned,,29.051,255,7,1787092274.140
383,signed,430383,60.740,3,79,1787092274.201
384,unsigned,,29.063,255,7,1787092274.230
384,signed,430384,90.720,3,79,1787092274.321
385,unsigned,,29.062,255,7,1787092274.350
385,signed,430385,60.722,3,79,1787092274.411
386,unsigned,,29.040,255,7,1787092274.440
386,signed,430386,60.769,3,79,1787092274.501
387,unsigned,,29.023,255,7,1787092274.530
387,signed,430387,60.737,3,79,1787092274.591
388,unsigned,,29.049,255,7,1787092274.620
388,signed,430388,60.742,3,79,1787092274.681
389,unsigned,,29.046,255,7,1787092274.710
389,signed,430389,60.762,3,79,1787092274.771
390,unsigned,,29.026,255,7,1787092274.800
390,signed,430390,60.753,3,79,1787092274.861
391,unsigned,,29.032,255,7,1787092274.890
391,signed,430391,60.746,3,79,1787092274.951
392,unsigned,,29.046,255,7,1787092274.980
392,signed,430392,60.739,3,79,1787092275.041
393,unsigned,,29.046,255,7,1787092275.070
393,signed,430393,60.743,3,79,1787092275.131
394,unsigned,,29.050,255,7,1787092275.160
394,signed,430394,60.743,3,79,1787092275.221
395,unsigned,,29.068,255,7,1787092275.250
395,signed,430395,60.720,3,79,1787092275.311
396,unsigned,,29.047,255,7,1787092275.340
396,signed,430396,60.753,3,79,1787092275.401
397,unsigned,,29.045,255,7,1787092275.430
397,signed,430397,60.743,3,79,1787092275.491
398,unsigned,,29.074,255,7,1787092275.520
398,signed,430398,60.720,3,79,1787092275.581
399,unsigned,,44.036,255,7,1787092275.625
399,signed,430399,60.740,3,79,1787092275.686
400,unsigned,,29.001,255,7,1787092275.715
400,signed,430400,60.756,3,79,1787092275.776
401,unsigned,,29.021,255,7,1787092275.805
401,signed,430401,60.761,3,79,1787092275.866
402,unsigned,,29.024,255,7,1787092275.895
402,signed,430402,60.917,3,79,1787092275.956
403,unsigned,,28.867,255,7,1787092275.985
403,signed,430403,60.710,3,79,1787092276.046
404,unsigned,,29.005,255,7,1787092276.075
404,signed,430404,60.742,3,79,1787092276.136
405,unsigned,,29.021,255,7,1787092276.165
405,signed,430405,60.726,3,79,1787092276.226
406,unsigned,,29.045,255,7,1787092276.255
406,signed,430406,60.756,3,79,1787092276.316
407,unsigned,,29.033,255,7,1787092276.345
407,signed,430407,60.729,3,79,1787092276.406
408,unsigned,,29.049,255,7,1787092276.435
408,signed,430408,60.738,3,79,1787092276.496
409,unsigned,,29.044,255,7,1787092276.525
409,signed,430409,60.768,3,79,1787092276.586
410,unsigned,,29.020,255,7,1787092276.615
410,signed,430410,60.726,3,79,1787092276.676
411,unsigned,,29.045,255,7,1787092276.705
411,signed,430411,60.763,3,79,1787092276.766
412,unsigned,,29.025,255,7,1787092276.795
412,signed,430412,60.756,3,79,1787092276.856
413,unsigned,,29.026,255,7,1787092276.885
413,signed,430413,60.744,3,79,1787092276.946
414,unsigned,,29.050,255,7,1787092276.975
414,signed,430414,60.739,3,79,1787092277.036
415,unsigned,,29.044,255,7,1787092277.065
415,signed,430415,60.759,3,79,1787092277.126
416,unsigned,,29.031,255,7,1787092277.155
416,signed,430416,60.736,3,79,1787092277.216
417,unsigned,,29.049,255,7,1787092277.245
417,signed,430417,60.743,3,79,1787092277.306
418,unsigned,,29.042,255,7,1787092277.335
418,signed,430418,60.742,3,79,1787092277.396
419,unsigned,,29.046,255,7,1787092277.425
419,signed,430419,60.744,3,79,1787092277.486
420,unsigned,,29.064,255,7,1787092277.515
420,signed,430420,60.719,3,79,1787092277.576
421,unsigned,,29.047,255,7,1787092277.605
421,signed,430421,60.774,3,79,1787092277.666
422,unsigned,,29.025,255,7,1787092277.695
422,signed,430422,60.915,3,79,1787092277.756
423,unsigned,,28.874,255,7,1787092277.785
423,signed,430423,60.680,3,79,1787092277.846
424,unsigned,,29.017,255,7,1787092277.875
424,signed,430424,60.722,3,79,1787092277.936
425,unsigned,,44.033,255,7,1787092277.980
425,signed,430425,60.721,3,79,1787092278.041
426,unsigned,,29.043,255,7,1787092278.070
426,signed,430426,60.715,3,79,1787092278.131
427,unsigned,,29.059,255,7,1787092278.160
427,signed,430427,60.724,3,79,1787092278.221
428,unsigned,,29.078,255,7,1787092278.250
428,signed,430428,60.698,3,79,1787092278.311
429,unsigned,,29.068,255,7,1787092278.340
429,signed,430429,60.718,3,79,1787092278.401
430,unsigned,,29.070,255,7,1787092278.430
430,signed,430430,60.728,3,79,1787092278.491
431,unsigned,,29.065,255,7,1787092278.520
431,signed,430431,60.725,3,79,1787092278.581
432,unsigned,,29.068,255,7,1787092278.610
432,signed,430432,60.747,3,79,1787092278.671
433,unsigned,,29.036,255,7,1787092278.700
433,signed,430433,60.746,3,79,1787092278.761
434,unsigned,,29.045,255,7,1787092278.790
434,signed,430434,60.768,3,79,1787092278.851
435,unsigned,,29.017,255,7,1787092278.880
435,signed,430435,60.709,3,79,1787092278.941
436,unsigned,,29.070,255,7,1787092278.970
436,signed,430436,60.740,3,79,1787092279.031
437,unsigned,,29.043,255,7,1787092279.060
437,signed,430437,60.734,3,79,1787092279.121
438,unsigned,,29.052,255,7,1787092279.150
438,signed,430438,60.727,3,79,1787092279.211
439,unsigned,,29.066,255,7,1787092279.240
439,signed,430439,60.934,3,79,1787092279.302
440,unsigned,,28.849,255,7,1787092279.330
440,signed,430440,60.654,3,79,1787092279.391
441,unsigned,,29.062,255,7,1787092279.420
441,signed,430441,75.704,3,79,1787092279.496
442,unsigned,,29.066,255,7,1787092279.525
442,signed,430442,60.716,3,79,1787092279.586
443,unsigned,,29.032,255,7,1787092279.615
443,signed,430443,60.725,3,79,1787092279.676
444,unsigned,,29.050,255,7,1787092279.705
444,signed,430444,60.745,3,79,1787092279.766
445,unsigned,,29.038,255,7,1787092279.795
445,signed,430445,60.732,3,79,1787092279.856
446,unsigned,,29.042,255,7,1787092279.885
446,signed,430446,60.710,3,79,1787092279.946
447,unsigned,,29.046,255,7,1787092279.975
447,signed,430447,60.749,3,79,1787092280.036
448,unsigned,,29.044,255,7,1787092280.065
448,signed,430448,90.744,3,79,1787092280.156
449,unsigned,,29.068,255,7,1787092280.185
449,signed,430449,60.721,3,79,1787092280.246
450,unsigned,,29.028,255,7,1787092280.275
450,signed,430450,60.723,3,79,1787092280.336
451,unsigned,,29.065,255,7,1787092280.365
451,signed,430451,60.719,3,79,1787092280.426
452,unsigned,,29.069,255,7,1787092280.455
452,signed,430452,60.744,3,79,1787092280.516
453,unsigned,,29.046,255,7,1787092280.545
453,signed,430453,60.737,3,79,1787092280.606
454,unsigned,,29.233,255,7,1787092280.636
454,signed,430454,60.544,3,79,1787092280.696
455,unsigned,,29.068,255,7,1787092280.725
455,signed,430455,60.740,3,79,1787092280.786
456,unsigned,,29.050,255,7,1787092280.815
456,signed,430456,60.884,3,79,1787092280.876
457,unsigned,,28.891,255,7,1787092280.905
457,signed,430457,60.665,3,79,1787092280.966
458,unsigned,,29.059,255,7,1787092280.995
458,signed,430458,60.716,3,79,1787092281.056
459,unsigned,,29.064,255,7,1787092281.085
459,signed,430459,60.729,3,79,1787092281.146
460,unsigned,,29.142,255,7,1787092281.175
460,signed,430460,60.599,3,79,1787092281.236
461,unsigned,,29.075,255,7,1787092281.265
461,signed,430461,60.685,3,79,1787092281.326
462,unsigned,,29.090,255,7,1787092281.355
462,signed,430462,60.698,3,79,1787092281.416
463,unsigned,,29.059,255,7,1787092281.445
463,signed,430463,60.717,3,79,1787092281.506
464,unsigned,,29.034,255,7,1787092281.535
464,signed,430464,60.700,3,79,1787092281.596
465,unsigned,,29.062,255,7,1787092281.625
465,signed,430465,60.718,3,79,1787092281.686
466,unsigned,,29.063,255,7,1787092281.715
466,signed,430466,60.743,3,79,1787092281.776
467,unsigned,,29.034,255,7,1787092281.805
467,signed,430467,60.740,3,79,1787092281.866
468,unsigned,,29.045,255,7,1787092281.895
468,signed,430468,60.722,3,79,1787092281.956
469,unsigned,,29.069,255,7,1787092281.985
469,signed,430469,60.738,3,79,1787092282.046
470,unsigned,,29.581,255,7,1787092282.076
470,signed,430470,60.189,3,79,1787092282.136
471,unsigned,,29.060,255,7,1787092282.165
471,signed,430471,60.727,3,79,1787092282.226
472,unsigned,,29.064,255,7,1787092282.255
472,signed,430472,60.727,3,79,1787092282.316
473,unsigned,,29.086,255,7,1787092282.345
473,signed,430473,60.702,3,79,1787092282.406
474,unsigned,,29.073,255,7,1787092282.435
474,signed,430474,60.731,3,79,1787092282.496
475,unsigned,,29.020,255,7,1787092282.525
475,signed,430475,60.728,3,79,1787092282.586
476,unsigned,,29.075,255,7,1787092282.615
476,signed,430476,60.722,3,79,1787092282.676
477,unsigned,,29.068,255,7,1787092282.705
477,signed,430477,60.750,3,79,1787092282.766
478,unsigned,,29.035,255,7,1787092282.795
478,signed,430478,60.734,3,79,1787092282.856
479,unsigned,,29.042,255,7,1787092282.885
479,signed,430479,60.718,3,79,1787092282.946
480,unsigned,,29.070,255,7,1787092282.975
480,signed,430480,60.727,3,79,1787092283.036
481,unsigned,,29.069,255,7,1787092283.065
481,signed,430481,60.748,3,79,1787092283.126
482,unsigned,,29.045,255,7,1787092283.155
482,signed,430482,60.723,3,79,1787092283.216
483,unsigned,,29.067,255,7,1787092283.245
483,signed,430483,61.259,3,79,1787092283.307
484,unsigned,,28.538,255,7,1787092283.335
484,signed,430484,60.723,3,79,1787092283.396
485,unsigned,,29.068,255,7,1787092283.425
485,signed,430485,60.755,3,79,1787092283.486
486,unsigned,,29.084,255,7,1787092283.515
486,signed,430486,60.678,3,79,1787092283.576
487,unsigned,,29.038,255,7,1787092283.605
487,signed,430487,60.706,3,79,1787092283.666
488,unsigned,,29.073,255,7,1787092283.695
488,signed,430488,60.726,3,79,1787092283.756
489,unsigned,,29.072,255,7,1787092283.785
489,signed,430489,60.712,3,79,1787092283.846
490,unsigned,,29.046,255,7,1787092283.875
490,signed,430490,60.724,3,79,1787092283.936
491,unsigned,,29.064,255,7,1787092283.965
491,signed,430491,60.721,3,79,1787092284.026
492,unsigned,,29.072,255,7,1787092284.055
492,signed,430492,60.724,3,79,1787092284.116
493,unsigned,,29.064,255,7,1787092284.145
493,signed,430493,60.722,3,79,1787092284.206
494,unsigned,,29.069,255,7,1787092284.235
494,signed,430494,60.746,3,79,1787092284.296
495,unsigned,,29.040,255,7,1787092284.325
495,signed,430495,60.747,3,79,1787092284.386
496,unsigned,,29.046,255,7,1787092284.415
496,signed,430496,60.718,3,79,1787092284.476
497,unsigned,,29.070,255,7,1787092284.505
497,signed,430497,60.747,3,79,1787092284.566
498,unsigned,,29.049,255,7,1787092284.595
498,signed,430498,60.712,3,79,1787092284.656
499,unsigned,,29.067,255,7,1787092284.685
499,signed,430499,60.722,3,79,1787092284.746
500,unsigned,,29.049,255,7,1787092284.775
500,signed,430500,61.247,3,79,1787092284.837
501,unsigned,,28.512,255,7,1787092284.865
501,signed,430501,60.712,3,79,1787092284.926
502,unsigned,,29.070,255,7,1787092284.955
502,signed,430502,60.740,3,79,1787092285.016
503,unsigned,,29.041,255,7,1787092285.045
503,signed,430503,60.717,3,79,1787092285.106
504,unsigned,,29.074,255,7,1787092285.135
504,signed,430504,60.724,3,79,1787092285.196
505,unsigned,,29.061,255,7,1787092285.225
505,signed,430505,60.722,3,79,1787092285.286
506,unsigned,,29.073,255,7,1787092285.315
506,signed,430506,60.746,3,79,1787092285.376
507,unsigned,,29.043,255,7,1787092285.405
507,signed,430507,60.717,3,79,1787092285.466
508,unsigned,,29.071,255,7,1787092285.495
508,signed,430508,60.724,3,79,1787092285.556
509,unsigned,,29.063,255,7,1787092285.585
509,signed,430509,60.745,3,79,1787092285.646
510,unsigned,,29.047,255,7,1787092285.675
510,signed,430510,60.725,3,79,1787092285.736
511,unsigned,,29.087,255,7,1787092285.765
511,signed,430511,60.719,3,79,1787092285.826
512,unsigned,,29.049,255,7,1787092285.855
512,signed,430512,90.718,3,79,1787092285.946
513,unsigned,,29.043,255,7,1787092285.975
513,signed,430513,60.757,3,79,1787092286.036
514,unsigned,,29.033,255,7,1787092286.065
514,signed,430514,60.732,3,79,1787092286.126
515,unsigned,,29.052,255,7,1787092286.155
515,signed,430515,60.741,3,79,1787092286.216
516,unsigned,,29.044,255,7,1787092286.245
516,signed,430516,60.739,3,79,1787092286.306
517,unsigned,,29.049,255,7,1787092286.335
517,signed,430517,60.743,3,79,1787092286.396
518,unsigned,,29.046,255,7,1787092286.425
518,signed,430518,60.748,3,79,1787092286.486
519,unsigned,,29.064,255,7,1787092286.515
519,signed,430519,60.723,3,79,1787092286.576
520,unsigned,,29.047,255,7,1787092286.605
520,signed,430520,60.744,3,79,1787092286.666
521,unsigned,,29.048,255,7,1787092286.695
521,signed,430521,60.750,3,79,1787092286.756
522,unsigned,,29.065,255,7,1787092286.785
522,signed,430522,60.739,3,79,1787092286.846
523,unsigned,,29.031,255,7,1787092286.875
523,signed,430523,60.796,3,79,1787092286.936
524,unsigned,,28.997,255,7,1787092286.965
524,signed,430524,60.762,3,79,1787092287.026
525,unsigned,,29.006,255,7,1787092287.055
525,signed,430525,60.699,3,79,1787092287.116
526,unsigned,,28.980,255,7,1787092287.145
526,signed,430526,60.754,3,79,1787092287.206
527,unsigned,,29.008,255,7,1787092287.235
527,signed,430527,75.741,3,79,1787092287.311
528,unsigned,,29.051,255,7,1787092287.340
528,signed,430528,75.745,3,79,1787092287.416
529,unsigned,,28.999,255,7,1787092287.445
529,signed,430529,60.724,3,79,1787092287.506
530,unsigned,,29.101,255,7,1787092287.535
530,signed,430530,60.673,3,79,1787092287.596
531,unsigned,,29.023,255,7,1787092287.625
531,signed,430531,60.709,3,79,1787092287.686
532,unsigned,,29.050,255,7,1787092287.715
532,signed,430532,60.761,3,79,1787092287.776
533,unsigned,,29.020,255,7,1787092287.805
533,signed,430533,60.755,3,79,1787092287.866
534,unsigned,,29.026,255,7,1787092287.895
534,signed,430534,60.719,3,79,1787092287.956
535,unsigned,,29.050,255,7,1787092287.985
535,signed,430535,60.747,3,79,1787092288.046
536,unsigned,,29.045,255,7,1787092288.075
536,signed,430536,60.788,3,79,1787092288.136
537,unsigned,,28.992,255,7,1787092288.165
537,signed,430537,60.720,3,79,1787092288.226
538,unsigned,,29.047,255,7,1787092288.255
538,signed,430538,60.726,3,79,1787092288.316
539,unsigned,,29.059,255,7,1787092288.345
539,signed,430539,60.710,3,79,1787092288.406
540,unsigned,,29.046,255,7,1787092288.435
540,signed,430540,60.763,3,79,1787092288.496
541,unsigned,,29.022,255,7,1787092288.525
541,signed,430541,60.735,3,79,1787092288.586
542,unsigned,,44.236,255,7,1787092288.631
542,signed,430542,60.558,3,79,1787092288.691
543,unsigned,,29.042,255,7,1787092288.720
543,signed,430543,60.757,3,79,1787092288.781
544,unsigned,,29.016,255,7,1787092288.810
544,signed,430544,60.764,3,79,1787092288.871
545,unsigned,,29.021,255,7,1787092288.900
545,signed,430545,60.734,3,79,1787092288.961
546,unsigned,,29.049,255,7,1787092288.990
546,signed,430546,60.745,3,79,1787092289.051
547,unsigned,,29.054,255,7,1787092289.080
547,signed,430547,60.734,3,79,1787092289.141
548,unsigned,,29.034,255,7,1787092289.170
548,signed,430548,60.732,3,79,1787092289.231
549,unsigned,,29.042,255,7,1787092289.260
549,signed,430549,60.737,3,79,1787092289.321
550,unsigned,,29.024,255,7,1787092289.350
550,signed,430550,60.709,3,79,1787092289.411
551,unsigned,,29.047,255,7,1787092289.440
551,signed,430551,60.766,3,79,1787092289.501
552,unsigned,,29.024,255,7,1787092289.530
552,signed,430552,60.740,3,79,1787092289.591
553,unsigned,,29.043,255,7,1787092289.620
553,signed,430553,60.753,3,79,1787092289.681
554,unsigned,,29.046,255,7,1787092289.710
554,signed,430554,60.764,3,79,1787092289.771
555,unsigned,,29.031,255,7,1787092289.800
555,signed,430555,61.301,3,79,1787092289.862
556,unsigned,,28.487,255,7,1787092289.890
556,signed,430556,60.698,3,79,1787092289.951
557,unsigned,,29.021,255,7,1787092289.980
557,signed,430557,60.726,3,79,1787092290.041
558,unsigned,,29.046,255,7,1787092290.070
558,signed,430558,60.741,3,79,1787092290.131
559,unsigned,,29.050,255,7,1787092290.160
559,signed,430559,60.738,3,79,1787092290.221
560,unsigned,,29.067,255,7,1787092290.250
560,signed,430560,60.725,3,79,1787092290.311
561,unsigned,,29.044,255,7,1787092290.340
561,signed,430561,60.794,3,79,1787092290.401
562,unsigned,,28.997,255,7,1787092290.430
562,signed,430562,60.732,3,79,1787092290.491
563,unsigned,,29.026,255,7,1787092290.520
563,signed,430563,60.777,3,79,1787092290.581
564,unsigned,,29.010,255,7,1787092290.610
564,signed,430564,60.766,3,79,1787092290.671
565,unsigned,,29.048,255,7,1787092290.700
565,signed,430565,60.728,3,79,1787092290.761
566,unsigned,,28.982,255,7,1787092290.790
566,signed,430566,60.732,3,79,1787092290.851
567,unsigned,,29.052,255,7,1787092290.880
567,signed,430567,60.693,3,79,1787092290.941
568,unsigned,,29.034,255,7,1787092290.970
568,signed,430568,60.760,3,79,1787092291.031
569,unsigned,,29.017,255,7,1787092291.060
569,signed,430569,60.717,3,79,1787092291.121
570,unsigned,,29.052,255,7,1787092291.150
570,signed,430570,60.752,3,79,1787092291.211
571,unsigned,,29.043,255,7,1787092291.240
571,signed,430571,60.721,3,79,1787092291.301
572,unsigned,,29.043,255,7,1787092291.330
572,signed,430572,60.765,3,79,1787092291.391
573,unsigned,,29.027,255,7,1787092291.420
573,signed,430573,60.744,3,79,1787092291.481
574,unsigned,,29.093,255,7,1787092291.510
574,signed,430574,60.706,3,79,1787092291.571
575,unsigned,,28.985,255,7,1787092291.600
575,signed,430575,60.738,3,79,1787092291.661
576,unsigned,,29.048,255,7,1787092291.690
576,signed,430576,90.751,3,79,1787092291.781
577,unsigned,,29.051,255,7,1787092291.810
577,signed,430577,60.727,3,79,1787092291.871
578,unsigned,,29.037,255,7,1787092291.900
578,signed,430578,60.732,3,79,1787092291.961
579,unsigned,,29.039,255,7,1787092291.990
579,signed,430579,60.743,3,79,1787092292.051
580,unsigned,,29.043,255,7,1787092292.080
580,signed,430580,60.743,3,79,1787092292.141
581,unsigned,,29.044,255,7,1787092292.170
581,signed,430581,60.744,3,79,1787092292.231
582,unsigned,,29.050,255,7,1787092292.260
582,signed,430582,60.751,3,79,1787092292.321
583,unsigned,,29.036,255,7,1787092292.350
583,signed,430583,60.744,3,79,1787092292.411
584,unsigned,,29.043,255,7,1787092292.440
584,signed,430584,60.756,3,79,1787092292.501
585,unsigned,,29.041,255,7,1787092292.530
585,signed,430585,60.730,3,79,1787092292.591
586,unsigned,,29.037,255,7,1787092292.620
586,signed,430586,60.734,3,79,1787092292.681
587,unsigned,,44.044,255,7,1787092292.725
587,signed,430587,60.763,3,79,1787092292.786
588,unsigned,,29.021,255,7,1787092292.815
588,signed,430588,60.754,3,79,1787092292.876
589,unsigned,,29.039,255,7,1787092292.905
589,signed,430589,60.727,3,79,1787092292.966
590,unsigned,,29.044,255,7,1787092292.995
590,signed,430590,60.735,3,79,1787092293.056
591,unsigned,,29.046,255,7,1787092293.085
591,signed,430591,60.746,3,79,1787092293.146
592,unsigned,,29.048,255,7,1787092293.175
592,signed,430592,60.750,3,79,1787092293.236
593,unsigned,,29.061,255,7,1787092293.265
593,signed,430593,60.719,3,79,1787092293.326
594,unsigned,,29.048,255,7,1787092293.355
594,signed,430594,60.742,3,79,1787092293.416
595,unsigned,,29.047,255,7,1787092293.445
595,signed,430595,60.770,3,79,1787092293.506
596,unsigned,,29.020,255,7,1787092293.535
596,signed,430596,60.733,3,79,1787092293.596
597,unsigned,,29.047,255,7,1787092293.625
597,signed,430597,60.745,3,79,1787092293.686
598,unsigned,,29.052,255,7,1787092293.715
598,signed,430598,60.771,3,79,1787092293.776
599,unsigned,,29.022,255,7,1787092293.805
599,signed,430599,60.768,3,79,1787092293.866
600,unsigned,,28.983,255,7,1787092293.895
600,signed,430600,61.270,3,79,1787092293.957
601,unsigned,,28.515,255,7,1787092293.985
601,signed,430601,75.757,3,79,1787092294.061
602,unsigned,,29.042,255,7,1787092294.090
602,signed,430602,60.726,3,79,1787092294.151
603,unsigned,,29.065,255,7,1787092294.180
603,signed,430603,60.785,3,79,1787092294.241
604,unsigned,,29.002,255,7,1787092294.270
604,signed,430604,60.696,3,79,1787092294.331
605,unsigned,,29.073,255,7,1787092294.360
